2020-05-07 13:16:38.170275,Environment,Anechoic Chamber w/ Positioner
2020-05-07 13:16:38.170290,Device,iPhone 11 MWKM2LL/A
2020-05-07 13:16:38.170295,Range,6
2020-05-07 13:16:38.170299,Angle,270
2020-05-07 13:16:38.170303,TxPower,12
2020-05-07 13:16:38.170307,GPS,NA
2020-05-07 13:07:25.705971,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.705971,37
2020-05-07 13:07:25.707925,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.707925,38
2020-05-07 13:07:25.709757,Bluetooth,59:25:39:7f:bc:21,-55,12,1588871245.709757,39
2020-05-07 13:07:25.711831,Bluetooth,e5:77:66:f9:58:66,-54,12,1588871245.711831,37
2020-05-07 13:07:25.714165,Bluetooth,e5:77:66:f9:58:66,-54,12,1588871245.714165,38
2020-05-07 13:07:25.716374,Bluetooth,e5:77:66:f9:58:66,-52,12,1588871245.716374,39
2020-05-07 13:07:25.730120,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.73012,37
2020-05-07 13:07:25.731897,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.731897,38
2020-05-07 13:07:25.733668,Bluetooth,59:25:39:7f:bc:21,-56,12,1588871245.733668,39
2020-05-07 13:07:25.735519,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.735519,37
2020-05-07 13:07:25.737621,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.737621,38
2020-05-07 13:07:25.739477,Bluetooth,59:25:39:7f:bc:21,-53,12,1588871245.739477,39
2020-05-07 13:07:25.741253,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.741253,37
2020-05-07 13:07:25.743085,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.743085,38
2020-05-07 13:07:25.745002,Bluetooth,59:25:39:7f:bc:21,-56,12,1588871245.745002,39
2020-05-07 13:07:25.746845,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.746845,37
2020-05-07 13:07:25.748749,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.748749,38
2020-05-07 13:07:25.762061,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.762061,39
2020-05-07 13:07:25.764773,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.764773,37
2020-05-07 13:07:25.768925,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.768925,38
2020-05-07 13:07:25.771236,Bluetooth,59:25:39:7f:bc:21,-57,12,1588871245.771236,39
2020-05-07 13:07:25.773849,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.773849,37
2020-05-07 13:07:25.776104,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.776104,38
2020-05-07 13:07:25.778589,Bluetooth,59:25:39:7f:bc:21,-49,12,1588871245.778589,39
2020-05-07 13:07:25.783084,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.783084,37
2020-05-07 13:07:25.787423,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.787423,38
2020-05-07 13:07:25.789868,Bluetooth,59:25:39:7f:bc:21,-57,12,1588871245.789868,39
2020-05-07 13:07:25.793655,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.793655,37
2020-05-07 13:07:25.795501,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.795501,38
2020-05-07 13:07:25.797364,Bluetooth,59:25:39:7f:bc:21,-57,12,1588871245.797364,39
2020-05-07 13:07:25.799177,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.799177,37
2020-05-07 13:07:25.801048,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.801048,38
2020-05-07 13:07:25.802932,Bluetooth,59:25:39:7f:bc:21,-53,12,1588871245.802932,39
2020-05-07 13:07:25.804781,Bluetooth,59:25:39:7f:bc:21,-53,12,1588871245.804781,37
2020-05-07 13:07:25.806581,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.806581,38
2020-05-07 13:07:25.808389,Bluetooth,59:25:39:7f:bc:21,-56,12,1588871245.808389,39
2020-05-07 13:07:25.810161,Bluetooth,59:25:39:7f:bc:21,-52,12,1588871245.810161,37
2020-05-07 13:07:25.811988,Bluetooth,59:25:39:7f:bc:21,-53,12,1588871245.811988,38
2020-05-07 13:07:25.814016,Bluetooth,59:25:39:7f:bc:21,-58,12,1588871245.814016,39
2020-05-07 13:07:25.815871,Bluetooth,59:25:39:7f:bc:21,-52,12,1588871245.815871,37
2020-05-07 13:07:25.817720,Bluetooth,59:25:39:7f:bc:21,-53,12,1588871245.81772,38
2020-05-07 13:07:25.820092,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.820092,39
2020-05-07 13:07:25.821987,Bluetooth,59:25:39:7f:bc:21,-53,12,1588871245.821987,37
2020-05-07 13:07:25.823841,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.823841,38
2020-05-07 13:07:25.825673,Bluetooth,59:25:39:7f:bc:21,-48,12,1588871245.825673,39
2020-05-07 13:07:25.827686,Bluetooth,59:25:39:7f:bc:21,-52,12,1588871245.827686,37
2020-05-07 13:07:25.830388,Bluetooth,59:25:39:7f:bc:21,-54,12,1588871245.830388,38
