2020-05-15 21:36:13.687463,Environment,Anechoic Chamber w/ Positioner
2020-05-15 21:36:13.687475,Device,Samsung Galaxy S7
2020-05-15 21:36:13.687480,Range,12
2020-05-15 21:36:13.687483,Angle,45
2020-05-15 21:36:13.687487,TxPower,1
2020-05-15 21:36:13.687490,GPS,NA
2020-05-15 21:28:14.300607,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.300607,37
2020-05-15 21:28:14.302579,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.302579,38
2020-05-15 21:28:14.304537,Bluetooth,63:0a:15:57:93:42,-62,1,1589592494.304537,39
2020-05-15 21:28:14.306751,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.306751,37
2020-05-15 21:28:14.308938,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.308938,38
2020-05-15 21:28:14.310873,Bluetooth,63:0a:15:57:93:42,-64,1,1589592494.310873,39
2020-05-15 21:28:14.312868,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.312868,37
2020-05-15 21:28:14.314757,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.314757,38
2020-05-15 21:28:14.316727,Bluetooth,63:0a:15:57:93:42,-66,1,1589592494.316727,39
2020-05-15 21:28:14.318614,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.318614,37
2020-05-15 21:28:14.320536,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.320536,38
2020-05-15 21:28:14.322526,Bluetooth,63:0a:15:57:93:42,-66,1,1589592494.322526,39
2020-05-15 21:28:14.324444,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.324444,37
2020-05-15 21:28:14.326340,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.32634,38
2020-05-15 21:28:14.328271,Bluetooth,63:0a:15:57:93:42,-66,1,1589592494.328271,39
2020-05-15 21:28:14.330199,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.330199,37
2020-05-15 21:28:14.332197,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.332197,38
2020-05-15 21:28:14.334141,Bluetooth,63:0a:15:57:93:42,-66,1,1589592494.334141,39
2020-05-15 21:28:14.336164,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.336164,37
2020-05-15 21:28:14.338083,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.338083,38
2020-05-15 21:28:14.340050,Bluetooth,63:0a:15:57:93:42,-69,1,1589592494.34005,39
2020-05-15 21:28:14.341893,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.341893,37
2020-05-15 21:28:14.343763,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.343763,38
2020-05-15 21:28:14.345670,Bluetooth,63:0a:15:57:93:42,-66,1,1589592494.34567,39
2020-05-15 21:28:14.347543,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.347543,37
2020-05-15 21:28:14.349457,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.349457,38
2020-05-15 21:28:14.351324,Bluetooth,63:0a:15:57:93:42,-66,1,1589592494.351324,39
2020-05-15 21:28:14.353241,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.353241,37
2020-05-15 21:28:14.355010,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.35501,38
2020-05-15 21:28:14.356921,Bluetooth,63:0a:15:57:93:42,-66,1,1589592494.356921,39
2020-05-15 21:28:14.358726,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.358726,37
2020-05-15 21:28:14.360724,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.360724,38
2020-05-15 21:28:14.362559,Bluetooth,63:0a:15:57:93:42,-66,1,1589592494.362559,39
2020-05-15 21:28:14.364470,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.36447,37
2020-05-15 21:28:14.366266,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.366266,38
2020-05-15 21:28:14.368085,Bluetooth,63:0a:15:57:93:42,-66,1,1589592494.368085,39
2020-05-15 21:28:14.369879,Bluetooth,63:0a:15:57:93:42,-68,1,1589592494.369879,37
2020-05-15 21:28:14.371775,Bluetooth,63:0a:15:57:93:42,-65,1,1589592494.371775,38
2020-05-15 21:28:14.374155,Bluetooth,63:0a:15:57:93:42,-64,1,1589592494.374155,39
